"wellcol","plate","area","greenness","num_of_particles","circularity","major_axis_length","minor_axis_length","ferret_number"
"h01",7,2777.6,0.365967784094004,1,0.749188369768163,76.9514843182465,47.0486179408304,1.63554083336864
"g01",7,2760.2,0.368282150684246,1,0.685003995000475,79.5377811716196,46.6242392031606,1.70584968217024
"f01",7,1877.8,0.376721503656526,1,0.884761515490732,55.6928720908716,43.1363623367244,1.29103842271582
"e01",7,6423.8,0.368306464870794,1,0.505969334222409,115.942625598362,82.6962636138947,1.40208418535181
"d01",7,2764.4,0.374335360636398,1,0.715049892169228,80.7287725533866,45.7661310414613,1.76391647825214
"c01",7,4396.2,0.402869065396545,1,0.611132464668408,94.0011065374121,71.2964005953003,1.3184689412026
"b01",7,1563.8,0.389197145553821,1,0.860041722948902,51.6166185600437,38.9927629632533,1.3237737398719
"a01",7,2417.4,0.381523693362629,1,0.758905704855327,65.6977474310094,49.9043403199228,1.31656468630202
"h12",8,6159.33333333333,0.33443467835978,2,0.454324323714169,89.982889706776,43.8950805335058,2.55030141844991
"g12",8,7489.33333333333,0.364565888801978,4,0.815048923985392,66.6915565978953,32.5869451884012,2.39846794593263
"f12",8,3449,0.305818608933328,3,Inf,50.3464240026524,40.0786698671829,1.51626122191332
"e12",8,3501.66666666667,0.335109113354195,2.33333333333333,0.737748651074247,56.5324054444358,35.3479979827503,1.9059106774244
"d12",8,8705.66666666667,0.370361053254198,1,0.504516009850459,132.956234243701,95.6852089321649,1.38949551558929
"c12",8,2791.66666666667,0.33441672511918,1,0.701812103938303,67.5903575360335,56.9604746830504,1.18663990010546
"b12",8,2036.66666666667,0.405401150338931,2.33333333333333,0.929416655439776,39.6459224155006,22.4437764508507,2.1233704113139
"a12",8,1966.66666666667,0.251100573039117,0.666666666666667,0.456725242249859,48.7572625348236,35.8076747411814,0.907779982639523
"h11",8,3975.33333333333,0.40653958472811,3,0.568505021535373,59.1190569142368,23.1340251027906,2.96969366862356
"g11",8,4627,0.398043561514572,2,0.411734775306236,99.9424031935583,37.217890649682,3.85259658511099
"f11",8,2791.66666666667,0.372357329040614,2.33333333333333,0.66465767804689,48.9102630190425,24.0690255394913,2.88264492260142
"e11",8,3493,0.389346950925699,4.33333333333333,Inf,36.8976209244118,18.7715832407401,2.86506727281235
"d11",8,3496.66666666667,0.422547527011469,2.66666666666667,0.979340102749223,43.8079986171461,33.0402443120326,1.68647990486719
"c11",8,2639,0.419589675012899,2,0.537545574799133,64.1310844489172,29.5376371385615,3.10908932770228
"b11",8,3067.66666666667,0.400677240124222,2,0.564755669423987,55.4260662645979,29.7714125306569,2.94151614181688
"a11",8,3797,0.377489644377121,1.33333333333333,0.747518560595794,73.192846327512,54.0404500114953,1.36368821960968
"h10",8,4074.33333333333,0.461608119682663,2.33333333333333,0.492330255842485,88.4272236131754,39.8625858124464,2.34073191380697
"g10",8,3070,0.424159385012516,2.33333333333333,0.577404548771308,86.3794817361334,37.2889131201126,2.27789498437668
"f10",8,2425,0.346635921366501,1.66666666666667,0.696181197346224,50.576433741048,38.5043074114045,1.93239421967202
"e10",8,3194,0.370468440795295,1,0.704421414358889,86.7515210175159,50.3214545251708,1.72398307717023
"d10",8,2150.33333333333,0.410965626779377,1,0.510379719716765,58.6373936343081,51.3960048868617,1.14120237461392
"c10",8,3239.33333333333,0.389957098780009,2,3.35429384012703,61.661174590699,37.3391460676188,2.88954054611029
"b10",8,5075.66666666667,0.369623680682177,1.33333333333333,0.668467572025578,78.9518731791061,66.5366569405975,1.4530600931694
"a10",8,5385.66666666667,0.376427813662453,1.33333333333333,0.939971595704508,81.0370860656369,70.43802233733,1.12589885305506
"h09",8,2459.33333333333,0.392591667884576,2.33333333333333,0.699125864522076,46.5677215645316,27.7702062079711,2.04783941726593
"g09",8,4091.33333333333,0.427306166741081,1,0.504238956014215,110.553949208605,59.2153977314522,1.8671800550678
"f09",8,2779.33333333333,0.395106600134082,1,0.650802859298077,85.003416653151,45.9924629659315,1.84821894753565
"e09",8,1377,0.418482106114179,1,0.79482731652577,55.0302437618103,32.4235255172526,1.69733820704964
